date,adjusted_close
2018-11-12,31.53620529
2018-11-13,31.82553482
2018-11-14,32.19994736
2018-11-15,32.77858734
2018-11-16,31.37452316
2018-11-19,30.67674637
2018-11-20,30.32785225
2018-11-21,30.77886391
2018-11-23,30.60015869
2018-11-26,31.34901237
2018-11-27,31.31496811
2018-11-28,32.34461212
2018-11-29,32.27654266
2018-11-30,31.98721695
2018-12-03,32.95729446
2018-12-04,31.85957909
2018-12-06,31.36602211
2018-12-07,31.07670975
2018-12-10,31.00011444
2018-12-11,31.22986794
2018-12-12,31.80851555
2018-12-13,31.76596451
2018-12-14,31.08520126
2018-12-17,30.82140923
2018-12-18,31.28092194
2018-12-19,30.82992554
2018-12-20,30.53208923
2018-12-21,30.38743019
2018-12-24,30.03003120
2018-12-26,31.28092194
2018-12-27,31.29794121
2018-12-28,31.60428619
2018-12-31,31.40856361
2019-01-02,31.07670975
2019-01-03,29.23864746
2019-01-04,29.75772285
2019-01-07,29.97897530
2019-01-08,29.73219490
2019-01-09,30.30233002
2019-01-10,30.99160194
2019-01-11,31.15328217
2019-01-14,30.42996407
2019-01-15,30.66824341
2019-01-16,30.32785225
2019-01-17,30.88097763
2019-01-18,31.34901237
2019-01-22,30.94905663
2019-01-23,31.05116463
2019-01-24,32.02976227
2019-01-25,32.45522308
2019-01-28,31.85957909
2019-01-29,30.91501236
2019-01-30,31.80851555
2019-01-31,32.01273346
2019-02-01,31.97020149
2019-02-04,32.28503799
2019-02-05,32.54884338
2019-02-06,32.96581268
2019-02-07,32.43821335
2019-02-08,32.15739822
2019-02-11,32.58288574
2019-02-12,32.88071442
2019-02-13,32.44674301
2019-02-14,32.38715744
2019-02-15,32.41269302
2019-02-19,32.72754669
2019-02-20,33.18705750
2019-02-21,33.17002869
2019-02-22,33.51892853
2019-02-25,33.68061066
2019-02-26,33.69763184
2019-02-27,33.56998825
2019-02-28,33.22959518
2019-03-01,33.51892853
2019-03-04,33.31469727
2019-03-05,33.20406342
2019-03-06,33.00834656
2019-03-07,32.87220001
2019-03-08,32.50629044
2019-03-11,32.88071442
2019-03-12,33.10195541
2019-03-13,33.36574554
2019-03-14,33.03388596
2019-03-15,33.74017334
2019-03-18,33.91035843
2019-03-19,33.83376694
2019-03-20,33.91035843
2019-03-21,34.92299271
2019-03-22,34.40391159
2019-03-25,33.96990967
2019-03-26,34.37838745
2019-03-27,34.20819092
2019-03-28,34.32732391
2019-03-29,34.85491180
2019-04-01,35.20379639
2019-04-02,35.11871338
2019-04-03,35.56120682
2019-04-04,35.77394104
2019-04-05,35.93562317
2019-04-08,36.07178116
2019-04-09,35.91860199
2019-04-10,36.05475235
2019-04-11,35.82499695
2019-04-12,36.23344803
2019-04-15,36.25898361
2019-04-16,36.59935760
2019-04-17,37.77367783
2019-04-18,38.63313675
2019-04-22,38.42039871
2019-04-23,38.65015030
2019-04-24,38.64164352
2019-04-25,37.85025787
2019-04-26,37.39073944
2019-04-29,37.29715347
2019-04-30,37.28862381
2019-05-01,37.28862381
2019-05-02,37.78217697
2019-05-03,38.04597473
2019-05-06,37.23757935
2019-05-07,37.23757935
2019-05-08,37.18651581
2019-05-09,36.80358887
2019-05-10,36.44618988
2019-05-13,34.88044357
2019-05-14,35.71437454
2019-05-15,35.71437454
2019-05-16,35.33995056
2019-05-17,34.25074387
2019-05-20,32.89772415
2019-05-21,33.44232941
2019-05-22,33.10195541
2019-05-23,32.39566040
2019-05-24,32.50629044
2019-05-28,32.03826523
2019-05-29,32.07230377
2019-05-30,32.37014008
2019-05-31,32.63393784
2019-06-03,33.03388596
2019-06-04,33.23811722
2019-06-05,32.53181839
2019-06-06,32.71053314
2019-06-07,33.03388596
2019-06-10,33.71464920
2019-06-11,34.00396347
2019-06-12,33.57849884
2019-06-13,33.56998825
2019-06-14,32.19994736
2019-06-17,32.04677200
2019-06-18,33.36574554
2019-06-19,33.52744293
2019-06-20,34.47198868
2019-06-21,34.48049545
2019-06-24,35.12715912
2019-06-25,34.19583130
2019-06-26,34.33640289
2019-06-27,34.78450394
2019-06-28,34.41547775
2019-07-01,36.35722351
2019-07-02,35.84762955
2019-07-03,35.43467331
2019-07-05,35.08323669
2019-07-08,34.54727936
2019-07-09,34.85478592
2019-07-10,35.76854706
2019-07-11,35.93549347
2019-07-12,36.22543335
2019-07-15,36.74382019
2019-07-16,36.69988251
2019-07-17,36.57687759
2019-07-18,37.94752502
2019-07-19,38.50984573
2019-07-22,39.18637466
2019-07-23,39.02822876
2019-07-24,39.13365936
2019-07-25,38.32534027
2019-07-26,38.18475342
2019-07-29,38.60649872
2019-07-30,37.87724304
2019-07-31,37.45550919
2019-08-01,36.78775406
2019-08-02,36.59445190
2019-08-05,35.03050995
2019-08-06,36.25178528
2019-08-07,36.25178528
2019-08-08,36.81410980
2019-08-09,36.38358688
2019-08-12,35.98819733
2019-08-13,36.76139069
